TEMP_PLAYER_ID_x,PLAYER_ID,FIRST_NAME_x,LAST_NAME_x,PLAYER_NAME_x,POSITION_x,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_CLASS
,2430,Carlos,Boozer,Carlos Boozer,PF,26.5,28.5,10.77,,3.31,13.0,79.75,6' 7.75'',,,258,86.25,7' 2.25'',108.5,9' 0.5'',,,,2002
,2414,Curtis,Borchardt,Curtis Borchardt,C,24.0,27.0,12.56,,3.63,7.0,82.75,6' 10.75'',,,238,86.5,7' 2.5'',112.0,9' 4'',,,,2002
,2452,J.R.,Bremer,J.R. Bremer,SG-PG,30.0,35.5,10.93,,3.1,24.0,73.25,6' 1.25'',,,188,74.25,6' 2.25'',96.0,8' 0'',,,,2002
,12288,Brian,Brown,Brian Brown,PG-SG,26.0,33.0,11.43,,3.29,8.0,74.5,6' 2.5'',,,194,79.0,6' 7'',99.0,8' 3'',,,,2002
,12289,Sylvere,Bryan,Sylvere Bryan,PF,28.5,29.5,12.03,,3.2,13.0,81.0,6' 9'',,,226,88.5,7' 4.5'',109.5,9' 1.5'',,,,2002
,12290,Chris,Burgess,Chris Burgess,C,24.5,31.0,11.58,,3.37,24.0,82.0,6' 10'',,,246,83.5,6' 11.5'',109.0,9' 1'',,,,2002
,2406,Caron,Butler,Caron Butler,SF-SG,27.0,31.0,12.15,,3.33,2.0,77.25,6' 5.25'',,,222,83.5,6' 11.5'',103.5,8' 7.5'',,,,2002
,2446,Rasual,Butler,Rasual Butler,SF,31.5,37.5,11.54,,3.29,10.0,78.75,6' 6.75'',,,198,84.0,7' 0'',105.5,8' 9.5'',,,,2002
,12291,Mire,Chatman,Mire Chatman,PG-SG,29.0,33.0,11.12,,3.18,1.0,72.0,6' 0'',,,174,78.0,6' 6'',98.0,8' 2'',,,,2002
,12042,Chris,Christoffersen,Chris Christoffersen,C,28.0,31.0,12.55,,3.39,13.0,84.75,7' 0.75'',,,291,87.5,7' 3.5'',109.0,9' 1'',,,,2002
,12043,Lenny,Cooke,Lenny Cooke,SG-SF,,,,,,0.0,77.5,6' 5.5'',,,214,85.0,7' 1'',107.0,8' 11'',,,,2002
,12044,Craig,Dawson,Craig Dawson,SG-SF,26.0,30.0,12.06,,3.25,0.0,75.5,6' 3.5'',,,200,78.25,6' 6.25'',102.0,8' 6'',,,,2002
,2399,Mike,Dunleavy,Mike Dunleavy,SF,24.5,29.0,11.55,,3.3,11.0,80.0,6' 8'',,,230,81.0,6' 9'',106.0,8' 10'',,,,2002
,12045,Teddy,Dupay,Teddy Dupay,PG,28.0,33.0,10.53,,3.19,16.0,69.5,5' 9.5'',,,178,70.75,5' 10.75'',90.5,7' 6.5'',,,,2002
,2451,Corsley,Edwards,Corsley Edwards,PF,28.5,33.0,12.18,,3.31,12.0,79.25,6' 7.25'',,,285,82.75,6' 10.75'',106.5,8' 10.5'',,,,2002
,12046,Andy,Ellis,Andy Ellis,PF,32.0,35.5,11.69,,3.34,6.0,81.25,6' 9.25'',,,220,82.25,6' 10.25'',102.0,8' 6'',,,,2002
,2408,Melvin,Ely,Melvin Ely,PF,26.0,29.0,11.96,,3.35,7.0,81.0,6' 9'',,,240,88.0,7' 4'',111.0,9' 3'',,,,2002
,2501,Reggie,Evans,Reggie Evans,PF,26.0,29.5,12.73,,3.26,15.0,79.5,6' 7.5'',,,250,86.5,7' 2.5'',107.5,8' 11.5'',,,,2002
,2400,Drew,Gooden,Drew Gooden,PF,29.0,33.0,11.81,,3.19,13.0,80.75,6' 8.75'',,,227,84.5,7' 0.5'',106.5,8' 10.5'',,,,2002
,12066,David,Graves,David Graves,SG,26.0,29.5,11.2,,3.27,8.0,76.5,6' 4.5'',,,212,79.0,6' 7'',101.0,8' 5'',,,,2002
,2696,Lynn,Greer,Lynn Greer,PG,29.5,36.5,11.24,,3.16,12.0,72.25,6' 0.25'',,,170,73.0,6' 1'',94.5,7' 10.5'',,,,2002
,12067,Rod,Grizzard,Rod Grizzard,SF-SG,,,,,,6.0,78.0,6' 6'',,,193,84.0,7' 0'',107.0,8' 11'',,,,2002
,101219,Anthony,Grundy,Anthony Grundy,PG-SG,27.5,32.0,11.1,,3.39,0.0,72.75,6' 0.75'',,,167,79.75,6' 7.75'',99.0,8' 3'',,,,2002
,2409,Marcus,Haislip,Marcus Haislip,PF,33.5,36.5,11.35,,3.21,8.0,80.5,6' 8.5'',,,221,84.0,7' 0'',107.0,8' 11'',,,,2002
,12068,Damon,Hancock,Damon Hancock,SG-PG,32.0,35.0,11.62,,3.03,15.0,74.75,6' 2.75'',,,203,78.0,6' 6'',99.5,8' 3.5'',,,,2002
,12069,Greg,Harrington,Greg Harrington,PG,28.5,34.0,12.06,,3.32,15.0,73.0,6' 1'',,,183,75.75,6' 3.75'',97.0,8' 1'',,,,2002
,2617,Udonis,Haslem,Udonis Haslem,PF,28.5,33.5,11.8,,3.31,22.0,79.75,6' 7.75'',,,250,83.0,6' 11'',107.0,8' 11'',,,,2002
,12070,Cordell,Henry,Cordell Henry,PG,33.0,37.5,11.3,,3.04,1.0,68.0,5' 8'',,,155,73.0,6' 1'',92.0,7' 8'',,,,2002
,2450,Randy,Holcomb,Randy Holcomb,SF-PF,29.5,35.5,12.85,,3.22,15.0,79.0,6' 7'',,,225,85.0,7' 1'',105.0,8' 9'',,,,2002
,2415,Ryan,Humphrey,Ryan Humphrey,PF-SF,31.5,37.5,11.75,,3.2,13.0,78.0,6' 6'',,,223,84.0,7' 0'',104.5,8' 8.5'',,,,2002
,2407,Jared,Jeffries,Jared Jeffries,PF,26.0,30.0,11.73,,3.4,9.0,82.0,6' 10'',,,230,84.5,7' 0.5'',109.0,9' 1'',,,,2002
,12049,Jason,Jennings,Jason Jennings,C,29.0,32.0,11.92,,3.62,8.0,83.25,6' 11.25'',,,249,91.0,7' 7'',111.0,9' 3'',,,,2002
,2410,Fred,Jones,Fred Jones,SG,33.5,37.5,11.12,,3.13,,74.25,6' 2.25'',,,218,84.0,7' 0'',100.0,8' 4'',,,,2002
,2495,Lonnie,Jones,Lonnie Jones,C-PF,30.5,31.5,11.8,,3.33,15.0,82.25,6' 10.25'',,,230,86.25,7' 2.25'',112.0,9' 4'',,,,2002
,2435,Mario,Kasun,Mario Kasun,C,,,,,,12.0,83.75,6' 11.75'',,,260,83.5,6' 11.5'',109.0,9' 1'',,,,2002
,12050,Sean,Kennedy,Sean Kennedy,PG,22.5,26.5,11.64,,3.28,0.0,72.75,6' 0.75'',,,182,74.5,6' 2.5'',96.0,8' 0'',,,,2002
,12051,Kris,Lang,Kris Lang,C-PF,28.0,29.0,11.36,,3.24,19.0,81.25,6' 9.25'',,,242,83.75,6' 11.75'',109.0,9' 1'',,,,2002
,12052,Muhammed,Lasege,Muhammed Lasege,C-PF,27.5,30.0,12.96,,3.29,18.0,80.75,6' 8.75'',,,228,86.0,7' 2'',108.5,9' 0.5'',,,,2002
,12053,Steve,Logan,Steve Logan,PG,,,,,,11.0,70.0,5' 10'',,,207,71.75,5' 11.75'',92.5,7' 8.5'',,,,2002
,2677,Kevin,Lyde,Kevin Lyde,C-PF,27.5,30.5,12.97,,3.36,13.0,80.75,6' 8.75'',,,278,86.0,7' 2'',109.5,9' 1.5'',,,,2002
,2432,Tito,Maddox,Tito Maddox,PG,27.0,32.5,12.2,,3.24,0.0,75.0,6' 3'',,,200,77.0,6' 5'',99.0,8' 3'',,,,2002
,12054,Kei,Madison,Kei Madison,SF,27.5,34.5,11.74,,3.22,6.0,79.75,6' 7.75'',,,216,84.5,7' 0.5'',107.0,8' 11'',,,,2002
,12055,Immanuel,McElroy,Immanuel McElroy,SG,,,,,,9.0,74.25,6' 2.25'',,,191,78.5,6' 6.5'',100.0,8' 4'',,,,2002
,12056,Aaron,McGhee,Aaron McGhee,PF-SF,26.0,28.5,12.24,,,,79.0,6' 7'',,,255,82.0,6' 10'',105.5,8' 9.5'',,,,2002
,12057,Elvin,Mims,Elvin Mims,SF-SG,32.0,38.0,11.17,,3.22,7.0,76.25,6' 4.25'',,,211,85.5,7' 1.5'',105.5,8' 9.5'',,,,2002
,12058,Byron,Mouton,Byron Mouton,SG-SF,24.0,30.0,11.84,,3.1,7.0,76.5,6' 4.5'',,,213,82.25,6' 10.25'',102.0,8' 6'',,,,2002
,2436,Ronald,Murray,Ronald Murray,SG,31.0,36.5,11.13,,3.16,9.0,75.0,6' 3'',,,197,79.5,6' 7.5'',100.5,8' 4.5'',,,,2002
,12059,Uche,Okafor,Uche Okafor,PF-C,24.5,25.0,14.45,,3.34,10.0,81.0,6' 9'',,,229,89.5,7' 5.5'',112.0,9' 4'',,,,2002
,2442,Chris,Owens,Chris Owens,PF-SF,,,,,,10.0,79.0,6' 7'',,,237,83.5,6' 11.5'',104.0,8' 8'',,,,2002
,2457,Jannero,Pargo,Jannero Pargo,PG,25.5,29.5,11.11,,3.2,5.0,72.25,6' 0.25'',,,168,74.5,6' 2.5'',96.0,8' 0'',,,,2002
,2470,Smush,Parker,Smush Parker,PG-SG,21.0,28.5,12.3,,3.26,1.0,74.5,6' 2.5'',,,179,82.0,6' 10'',107.5,8' 11.5'',,,,2002
,2458,Luke,Recker,Luke Recker,SG-SF,25.5,31.0,10.78,,3.27,13.0,76.75,6' 4.75'',,,198,79.0,6' 7'',101.0,8' 5'',,,,2002
,12061,Rolan,Roberts,Rolan Roberts,PF,32.5,37.5,11.36,,3.33,16.0,77.75,6' 5.75'',,,241,85.0,7' 1'',105.5,8' 9.5'',,,,2002
,12062,Travis,Robinson,Travis Robinson,SF,26.0,33.0,11.96,,3.43,3.0,77.25,6' 5.25'',,,211,82.5,6' 10.5'',104.5,8' 8.5'',,,,2002
,2416,Kareem,Rush,Kareem Rush,SG-SF,26.0,30.0,11.86,,3.22,15.0,76.75,6' 4.75'',,,199,81.75,6' 9.75'',103.5,8' 7.5'',,,,2002
,12063,Brooks,Sales,Brooks Sales,PF-C,26.0,29.5,11.05,,3.29,13.0,81.0,6' 9'',,,232,82.0,6' 10'',108.0,9' 0'',,,,2002
,2422,John,Salmons,John Salmons,SF-SG,30.5,34.5,11.35,,3.25,12.0,77.5,6' 5.5'',,,207,82.25,6' 10.25'',104.0,8' 8'',,,,2002
,2453,Predrag,Savovic,Predrag Savovic,SG,22.5,28.5,10.94,,3.38,13.0,76.75,6' 4.75'',,,212,79.0,6' 7'',102.0,8' 6'',,,,2002
,201324,Julian,Sensley,Julian Sensley,PF-SF,27.5,31.5,11.85,,3.32,8.0,79.0,6' 7'',,,228,83.5,6' 11.5'',105.5,8' 9.5'',,,,2002
,12064,Israel,Sheinfeld,Israel Sheinfeld,PF-C,,,,,,8.0,80.25,6' 8.25'',,,239,81.75,6' 9.75'',106.5,8' 10.5'',,,,2002
,12065,Preston,Shumpert,Preston Shumpert,SF,28.5,29.0,11.03,,3.24,9.0,78.0,6' 6'',,,197,80.5,6' 8.5'',103.5,8' 7.5'',,,,2002
,2447,Tamar,Slay,Tamar Slay,SF,32.5,38.0,10.94,,3.09,11.0,78.75,6' 6.75'',,,203,83.5,6' 11.5'',104.0,8' 8'',,,,2002
,2443,Darius,Songaila,Darius Songaila,PF,24.5,29.5,11.69,,3.52,8.0,80.0,6' 8'',,,240,85.0,7' 1'',108.5,9' 0.5'',,,,2002
,2405,Amar'e,Stoudemire,Amar'e Stoudemire,PF,32.0,35.5,11.19,,3.25,12.0,80.5,6' 8.5'',,,233,85.75,7' 1.75'',108.5,9' 0.5'',,,,2002
,2445,Marcus,Taylor,Marcus Taylor,PG,27.5,33.5,11.25,,3.31,4.0,73.0,6' 1'',,,181,76.5,6' 4.5'',98.5,8' 2.5'',,,,2002
,12297,Jobey,Thomas,Jobey Thomas,SG,26.0,32.0,11.46,,3.3,13.0,74.75,6' 2.75'',,,183,77.75,6' 5.75'',99.5,8' 3.5'',,,,2002
,2402,Dajuan,Wagner,Dajuan Wagner,PG-SG,28.0,35.0,12.03,,3.22,16.0,72.75,6' 0.75'',,,193,74.0,6' 2'',99.0,8' 3'',,,,2002
,2404,Chris,Wilcox,Chris Wilcox,PF-C,31.0,34.5,11.43,,3.16,20.0,80.25,6' 8.25'',,,218,85.0,7' 1'',107.5,8' 11.5'',,,,2002
,2421,Frank,Williams,Frank Williams,PG,26.0,31.0,11.73,,3.29,,73.5,6' 1.5'',,,212,80.0,6' 8'',100.5,8' 4.5'',,,,2002
,2465,George,Williams,George Williams,PF-SF,33.5,39.0,11.21,,3.24,11.0,77.75,6' 5.75'',,,214,84.5,7' 0.5'',103.0,8' 7'',,,,2002
,2398,Jay,Williams,Jay Williams,PG,28.5,36.0,10.34,,3.09,10.0,72.25,6' 0.25'',,,197,75.5,6' 3.5'',97.0,8' 1'',,,,2002
,2417,Qyntel,Woods,Qyntel Woods,SF-SG,33.5,34.5,11.94,,3.23,2.0,79.0,6' 7'',,,213,82.0,6' 10'',105.0,8' 9'',,,,2002
,2428,Vincent,Yarbrough,Vincent Yarbrough,SF,30.0,34.0,11.7,,3.32,10.0,77.5,6' 5.5'',,,202,84.5,7' 0.5'',104.5,8' 8.5'',,,,2002
,200995,Aloysius,Anagonye,Aloysius Anagonye,PF,31.0,34.5,12.93,,3.3,6.0,78.75,6' 6.75'',,,257,86.5,7' 2.5'',106.0,8' 10'',10.5,,,2003
,12072,Rick,Anderson,Rick Anderson,SF-PF,26.0,30.5,11.23,,3.4,6.0,80.25,6' 8.25'',,,216,83.0,6' 11'',106.5,8' 10.5'',9.9,,,2003
,2546,Carmelo,Anthony,Carmelo Anthony,SF,30.5,33.5,11.4,,3.15,7.0,78.25,6' 6.25'',,,233,84.0,7' 0'',105.5,8' 9.5'',8.0,,,2003
,2602,Jerome,Beasley,Jerome Beasley,SF-PF,27.0,32.0,11.36,,3.25,10.0,81.0,6' 9'',,,237,84.5,7' 0.5'',107.0,8' 11'',9.9,,,2003
,2559,Troy,Bell,Troy Bell,PG,34.5,41.0,10.89,,3.06,17.0,72.25,6' 0.25'',,,178,77.0,6' 5'',97.5,8' 1.5'',5.3,,,2003
,12073,LaVell,Blanchard,LaVell Blanchard,SF,33.5,36.5,11.64,,3.38,12.0,78.0,6' 6'',,,205,78.0,6' 6'',101.5,8' 5.5'',11.7,,,2003
,2586,Keith,Bogans,Keith Bogans,SG,29.5,35.0,11.43,,3.25,10.0,76.25,6' 4.25'',,,213,81.25,6' 9.25'',101.0,8' 5'',8.0,,,2003
,2588,Matt,Bonner,Matt Bonner,PF-SF,27.0,32.0,11.52,,3.32,20.0,80.5,6' 8.5'',,,242,80.75,6' 8.75'',105.5,8' 9.5'',13.6,,,2003
,2547,Chris,Bosh,Chris Bosh,PF,30.5,33.0,11.8,,3.3,9.0,82.25,6' 10.25'',,,225,87.5,7' 3.5'',109.0,9' 1'',8.0,,,2003
,2651,Jermaine,Boyette,Jermaine Boyette,PG-SG,29.0,35.5,11.2,,3.07,14.0,73.0,6' 1'',,,187,76.0,6' 4'',96.0,8' 0'',7.3,,,2003
,12295,Souleymane,Camara,Souleymane Camara,PF-SF,28.5,34.5,11.51,,3.2,2.0,81.75,6' 9.75'',,,211.0,86.25,7' 2.25'',109.0,9' 1'',9.9,,,2003
,2679,Matt,Carroll,Matt Carroll,SG-SF,29.0,33.5,11.11,,3.35,13.0,77.0,6' 5'',,,207,78.5,6' 6.5'',98.5,8' 2.5'',6.7,,,2003
,2555,Nick,Collison,Nick Collison,PF,28.0,33.0,11.62,,3.28,8.0,80.75,6' 8.75'',,,255,85.5,7' 1.5'',108.0,9' 0'',17.0,,,2003
,2567,Brian,Cook,Brian Cook,PF-SF,25.0,29.0,11.87,,3.45,6.0,81.5,6' 9.5'',,,234,86.0,7' 2'',109.0,9' 1'',10.5,,,2003
,12074,Joel,Cornette,Joel Cornette,PF-SF,26.0,32.5,11.27,,3.14,13.0,80.25,6' 8.25'',,,239,81.25,6' 9.25'',105.5,8' 9.5'',12.9,,,2003
,2605,Marquis,Daniels,Marquis Daniels,SG-PG,30.5,35.0,11.62,,3.25,6.0,77.25,6' 5.25'',,,198,82.0,6' 10'',103.5,8' 7.5'',4.0,,,2003
,12075,Aleksander,Djuric,Aleksander Djuric,C-PF,23.5,27.5,11.97,,3.65,3.0,82.0,6' 10'',,,253,84.0,7' 0'',108.0,9' 0'',16.3,,,2003
,12076,Ruben,Douglas,Ruben Douglas,SG,28.5,35.0,11.95,,3.27,9.0,75.5,6' 3.5'',,,193,79.25,6' 7.25'',100.5,8' 4.5'',6.0,,,2003
,2648,Ronald,Dupree,Ronald Dupree,SF-SG,37.5,41.5,11.09,,3.23,11.0,78.0,6' 6'',,,209,80.25,6' 8.25'',101.0,8' 5'',6.7,,,2003
,2606,Carl,English,Carl English,SG-PG,28.0,34.0,11.77,,3.32,11.0,76.0,6' 4'',,,201,77.25,6' 5.25'',98.5,8' 2.5'',8.0,,,2003
,12077,Ebi,Ere,Ebi Ere,SG,29.5,33.5,11.38,,3.16,,75.5,6' 3.5'',,,210,82.5,6' 10.5'',102.0,8' 6'',14.1,,,2003
,12078,Marquis,Estill,Marquis Estill,PF-C,30.0,36.0,12.92,,3.31,7.0,80.5,6' 8.5'',,,257,88.0,7' 4'',108.0,9' 0'',11.7,,,2003
,2551,T.J.,Ford,T.J. Ford,PG,32.5,39.5,11.45,,3.2,0.0,71.0,5' 11'',,,162,71.5,5' 11.5'',93.5,7' 9.5'',6.7,,,2003
,12079,Jason,Gardner,Jason Gardner,PG,30.5,35.0,10.62,,3.17,10.0,69.75,5' 9.75'',,,194,73.0,6' 1'',92.0,7' 8'',9.3,,,2003
,2584,Willie,Green,Willie Green,SG-PG,28.5,28.5,11.86,,3.19,13.0,74.5,6' 2.5'',,,201,79.25,6' 7.25'',100.0,8' 4'',8.0,,,2003
,12080,Justin,Hamilton,Justin Hamilton,PG-SG,30.0,37.5,11.18,,3.18,17.0,75.0,6' 3'',,,217,83.0,6' 11'',103.0,8' 7'',8.0,,,2003
,2580,Travis,Hansen,Travis Hansen,SG,31.5,35.0,10.72,,3.18,16.0,76.5,6' 4.5'',,,200,78.5,6' 6.5'',100.5,8' 4.5'',6.0,,,2003
,12081,Trevor,Harvey,Trevor Harvey,C-PF,29.5,32.0,11.85,,3.32,11.0,81.5,6' 9.5'',,,245,85.0,7' 1'',109.5,9' 1.5'',10.5,,,2003
,2618,Marcus,Hatten,Marcus Hatten,PG,29.5,37.5,11.5,,3.15,7.0,72.75,6' 0.75'',,,163,78.25,6' 6.25'',98.0,8' 2'',4.0,,,2003
,2550,Kirk,Hinrich,Kirk Hinrich,PG-SG,29.0,33.5,10.98,,3.1,10.0,74.75,6' 2.75'',,,186,78.0,6' 6'',98.5,8' 2.5'',5.3,,,2003
,12082,Jerry,Holman,Jerry Holman,PF,33.0,37.5,11.54,,3.24,11.0,80.75,6' 8.75'',,,232,87.25,7' 3.25'',109.5,9' 1.5'',6.0,,,2003
,12083,Sam,Hoskin,Sam Hoskin,PF,,,,,,24.0,79.25,6' 7.25'',,,261,82.75,6' 10.75'',107.5,8' 11.5'',,,,2003
,2572,Josh,Howard,Josh Howard,SF-SG,33.0,36.5,10.89,,3.09,4.0,77.25,6' 5.25'',,,202,86.0,7' 2'',105.5,8' 9.5'',6.0,,,2003
,2599,Brandon,Hunter,Brandon Hunter,PF,32.5,35.0,11.13,,3.21,25.0,78.5,6' 6.5'',,,266,86.75,7' 2.75'',105.5,8' 9.5'',8.0,,,2003
,12084,Sani,Ibrahim,Sani Ibrahim,C-PF,26.0,30.5,13.02,,3.4,12.0,80.5,6' 8.5'',,,229,85.0,7' 1'',109.5,9' 1.5'',9.3,,,2003
,12085,Michael,Ignerski,Michael Ignerski,PF-SF,26.5,33.0,11.21,,3.13,10.0,81.5,6' 9.5'',,,232,82.75,6' 10.75'',107.0,8' 11'',10.5,,,2003
,12086,Robert,Jackson,Robert Jackson,PF-C,23.5,26.0,11.26,,3.25,15.0,79.75,6' 7.75'',,,254,84.0,7' 0'',107.5,8' 11.5'',15.9,,,2003
,2639,Britton,Johnsen,Britton Johnsen,SF-PF,26.5,32.5,10.67,,3.08,13.0,82.0,6' 10'',,,212,82.75,6' 10.75'',107.5,8' 11.5'',7.3,,,2003
,2592,James,Jones,James Jones,SF,30.5,33.0,11.18,,3.19,9.0,79.25,6' 7.25'',,,218,86.5,7' 2.5'',107.5,8' 11.5'',6.7,,,2003
,2563,Dahntay,Jones,Dahntay Jones,SG-SF,30.0,39.5,10.91,,3.11,,76.75,6' 4.75'',,,214,81.0,6' 9'',102.5,8' 6.5'',2.6,,,2003
,2549,Chris,Kaman,Chris Kaman,C-PF,23.5,30.5,11.33,,3.37,15.0,83.5,6' 11.5'',,,252,83.75,6' 11.75'',110.5,9' 2.5'',16.3,,,2003
,2574,Jason,Kapono,Jason Kapono,SG-SF,23.5,30.0,11.04,,3.38,8.0,78.5,6' 6.5'',,,215,78.5,6' 6.5'',102.0,8' 6'',11.7,,,2003
,12087,Jason,Keep,Jason Keep,C-PF,29.5,34.0,11.18,,3.3,27.0,81.75,6' 9.75'',,,270,84.5,7' 0.5'',106.5,8' 10.5'',8.6,,,2003
,12088,Bernard,King,Bernard King,SG-PG,28.0,33.5,11.37,,3.18,11.0,75.75,6' 3.75'',,,200,77.5,6' 5.5'',98.5,8' 2.5'',12.9,,,2003
,2688,Brandin,Knight,Brandin Knight,PG,,,,,,6.0,71.75,5' 11.75'',,,190,78.0,6' 6'',95.5,7' 11.5'',10.5,,,2003
,2594,Kyle,Korver,Kyle Korver,SF,25.5,31.5,11.42,,3.47,13.0,78.25,6' 6.25'',,,211,81.5,6' 9.5'',102.5,8' 6.5'',6.7,,,2003
,2591,James,Lang,James Lang,C-PF,24.5,32.0,14.01,,3.55,8.0,80.25,6' 8.25'',,,316,90.25,7' 6.25'',110.0,9' 2'',21.4,,,2003
,12089,Donald,Little,Donald Little,PF-C,33.0,37.0,11.18,,3.2,18.0,81.5,6' 9.5'',,,229,87.0,7' 3'',97.0,8' 1'',7.3,,,2003
,2658,Chris,Marcus,Chris Marcus,C,,,,,,12.0,84.0,7' 0'',,,334,92.0,7' 8'',114.0,9' 6'',23.1,,,2003
,12090,Chris,Massie,Chris Massie,PF-C,26.5,33.0,12.48,,3.22,13.0,78.5,6' 6.5'',,,259,85.0,7' 1'',106.5,8' 10.5'',14.8,,,2003
,12091,Will,McDonald,Will McDonald,C-PF,25.0,32.5,11.83,,3.42,17.0,81.5,6' 9.5'',,,258,87.5,7' 3.5'',109.5,9' 1.5'',13.6,,,2003
,2545,Darko,Milicic,Darko Milicic,PF,26.5,32.5,11.3,,3.36,13.0,83.5,6' 11.5'',,,250,89.0,7' 5'',111.5,9' 3.5'',8.0,,,2003
,12092,Jeff,Newton,Jeff Newton,PF,27.5,34.0,11.18,,3.23,9.0,80.0,6' 8'',,,199,85.0,7' 1'',106.0,8' 10'',5.3,,,2003
,12093,Uche,Nsonwu-Amadi,Uche Nsonwu-Amadi,PF-C,27.5,29.0,11.83,,3.25,21.0,79.75,6' 7.75'',,,246,87.75,7' 3.75'',106.5,8' 10.5'',6.0,,,2003
,12094,Ugonna,Okyekwe,Ugonna Okyekwe,SF,32.0,36.5,11.43,,3.2,8.0,79.25,6' 7.25'',,,228,87.0,7' 3'',109.0,9' 1'',4.3,,,2003
,101248,Marlon,Parmer,Marlon Parmer,PG,28.0,32.0,,,3.42,13.0,72.75,6' 0.75'',,,184,75.5,6' 3.5'',97.0,8' 1'',9.3,,,2003
,12095,Stephane,Pelle,Stephane Pelle,PF-SF,28.5,33.0,11.37,,3.27,17.0,79.0,6' 7'',,,246,86.0,7' 2'',107.0,8' 11'',12.4,,,2003
,2632,Kirk,Penney,Kirk Penney,SG-SF,32.0,35.5,10.44,,3.04,15.0,77.0,6' 5'',,,218,77.25,6' 5.25'',97.0,8' 1'',8.0,,,2003
,2750,Pavel,Podkolzin,Pavel Podkolzin,C,19.5,22.5,13.4,,3.8,5.0,87.5,7' 3.5'',,,303,89.75,7' 5.75'',116.0,9' 8'',16.3,,,2003
,2694,Josh,Powell,Josh Powell,PF-SF,32.5,38.5,11.72,,3.2,15.0,80.0,6' 8'',,,227,85.0,7' 1'',107.5,8' 11.5'',8.0,,,2003
,12096,Hollis,Price,Hollis Price,PG-SG,27.5,33.0,10.72,,3.25,1.0,71.5,5' 11.5'',,,165,76.5,6' 4.5'',94.5,7' 10.5'',7.3,,,2003
,2557,Luke,Ridnour,Luke Ridnour,PG,26.0,32.5,11.0,,3.28,0.0,73.0,6' 1'',,,167,75.0,6' 3'',95.5,7' 11.5'',5.3,,,2003
,12097,Joe,Shipp,Joe Shipp,SG,29.0,34.5,11.75,,3.2,17.0,76.0,6' 4'',,,224,82.0,6' 10'',103.0,8' 7'',11.7,,,2003
,12098,Ron,Slay,Ron Slay,SF-PF,28.5,31.5,12.01,,3.43,10.0,78.0,6' 6'',,,236,82.0,6' 10'',103.5,8' 7.5'',16.3,,,2003
,2604,Theron,Smith,Theron Smith,PF-SF,28.5,32.0,10.99,,3.1,25.0,78.5,6' 6.5'',,,234,82.25,6' 10.25'',104.5,8' 8.5'',9.3,,,2003
,2596,Tommy,Smith,Tommy Smith,PF-SF,30.0,33.0,11.54,,3.14,2.0,81.0,6' 9'',,,200,86.5,7' 2.5'',107.5,8' 11.5'',6.7,,,2003
,12099,Marvin,Stone,Marvin Stone,C-PF,25.5,27.5,12.1,,3.5,9.0,81.5,6' 9.5'',,,261,87.5,7' 3.5'',109.5,9' 1.5'',17.4,,,2003
,2552,Michael,Sweetney,Michael Sweetney,PF,26.0,31.5,12.9,,3.28,3.0,79.25,6' 7.25'',,,262,85.0,7' 1'',107.5,8' 11.5'',14.1,,,2003
,2756,Sasha,Vujacic,Sasha Vujacic,PG-SG,,,,,,0.0,77.5,6' 5.5'',,,193,77.5,6' 5.5'',101.0,8' 5'',14.1,,,2003
,2548,Dwyane,Wade,Dwyane Wade,SG-SF,31.5,35.0,10.56,,3.08,9.0,75.75,6' 3.75'',,,212,82.75,6' 10.75'',102.0,8' 6'',6.7,,,2003
,12101,Wayne,Wallace,Wayne Wallace,PF,29.5,36.0,11.85,,3.24,6.0,79.25,6' 7.25'',,,187,86.0,7' 2'',108.0,9' 0'',4.6,,,2003
,2575,Luke,Walton,Luke Walton,SF-PF,28.0,,,,,12.0,79.75,6' 7.75'',,,235,80.5,6' 8.5'',104.0,8' 8'',9.3,,,2003
,2561,David,West,David West,PF-SF,28.5,31.5,12.18,,3.43,11.0,80.25,6' 8.25'',,,226,88.25,7' 4.25'',108.25,9' 0.25'',8.0,,,2003
,2590,Mo,Williams,Mo Williams,PG-SG,,,,,,3.0,72.75,6' 0.75'',,,189,77.5,6' 5.5'',98.5,8' 2.5'',6.7,,,2003
,12102,Wesley,Wilson,Wesley Wilson,C-PF,27.0,30.5,12.19,,3.3,20.0,82.25,6' 10.25'',,,257,87.0,7' 3'',110.5,9' 2.5'',12.4,,,2003
,12103,Doug,Wrenn,Doug Wrenn,SF-PF,34.5,41.0,11.38,,3.17,15.0,77.75,6' 5.75'',,,220,91.5,7' 7.5'',100.5,8' 4.5'',7.3,,,2003
,2583,Derrick,Zimmerman,Derrick Zimmerman,PG,34.0,40.5,11.09,,3.1,13.0,73.0,6' 1'',,,190,81.0,6' 9'',96.25,8' .25'',5.3,,,2003
